vuln_id,whitelist,package,version_local,version_local_regex,version_nixpkgs,version_upstream,comment,review_comment
CVE-2021-3024,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-38554,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-41802,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-41316,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-0620,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-0665,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-2121,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-24999,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-25000,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-6337,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-2048,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2024-8365,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-4166,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6011,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6014,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-6037,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2026-5807,True,vault,0.3.1.6,,0.3.1.6,0.3.2.0,Incorrect package: CVE affects the Vault server product; scanned derivation is Haskell vault 0.3.1.6.
CVE-2015-7777,True,void,0.7.4,,0.7.4,0.7.4,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-2145,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-2225,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-3320,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-3512,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-4428,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-4457,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-0238,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-0652,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-0654,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-1412,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-1862,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-2754,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2025-0651,True,warp,3.4.9,,3.4.13,3.4.14,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-4235,True,yaml,0.11.11.2,,0.11.11.2,0.11.11.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-4235,True,yaml,0.11.11.2-r2.cabal,,0.11.11.2,0.11.11.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-3064,True,yaml,0.11.11.2,,0.11.11.2,0.11.11.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-3064,True,yaml,0.11.11.2-r2.cabal,,0.11.11.2,0.11.11.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2021-33454,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33455,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33456,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33457,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33458,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33459,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33460,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33461,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33462,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33463,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33464,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33465,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33466,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33467,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2021-33468,True,yasm,1.3.0,,1.3.0,1.3.0,Issue is not fixed upstream. Other distributions have triaged the issue as minor or 'no security impact'.
CVE-2023-30402,True,yasm,1.3.0,,1.3.0,1.3.0,"Crash in CLI tool, no security impact."
CVE-2023-31972,True,yasm,1.3.0,,1.3.0,1.3.0,"Crash in CLI tool, no security impact."
CVE-2023-31973,True,yasm,1.3.0,,1.3.0,1.3.0,"Crash in CLI tool, no security impact."
CVE-2023-31974,True,yasm,1.3.0,,1.3.0,1.3.0,"Crash in CLI tool, no security impact."
CVE-2023-31975,True,yasm,1.3.0,,1.3.0,1.3.0,"Memory leak in CLI tool, no security impact."
CVE-2023-51258,True,yasm,1.3.0,,1.3.0,1.3.0,False positive / no practical security impact: yasm parser crash or leak in CLI tooling; retained as scanner-noise suppression.
CVE-2026-26055,True,yoke,0.8.1,,,,Incorrect package: CVE affects yokecd/Yoke ATC; scanned derivation is Rust crate yoke 0.8.1.
CVE-2026-26056,True,yoke,0.8.1,,,,Incorrect package: CVE affects yokecd/Yoke ATC; scanned derivation is Rust crate yoke 0.8.1.
CVE-2002-0059,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2022-37434,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-45853,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-6992,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-6992,True,zlib,1.3.1,,1.3.2,1.3.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2023-6992,True,zlib,1.3.2,,1.3.2,1.3.2,False positive: scanner triage classified the Nixpkgs package/version as not affected based on Repology/upstream package data.
CVE-2026-22184,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,"Incorrect package / no target impact: scanned row is Haskell zlib 0.7.1.1; CVE concerns contrib/untgz, not the core compression library."
CVE-2026-27820,True,zlib,0.7.1.1,,0.7.1.1,0.7.1.1,"Incorrect package: CVE affects Ruby's zlib extension; scanned row is C zlib or Haskell zlib, not Ruby zlib."
CVE-2026-27820,True,zlib,1.3.1,,1.3.2,1.3.2,"Incorrect package: CVE affects Ruby's zlib extension; scanned row is C zlib or Haskell zlib, not Ruby zlib."
CVE-2026-27820,True,zlib,1.3.2,,1.3.2,1.3.2,"Incorrect package: CVE affects Ruby's zlib extension; scanned row is C zlib or Haskell zlib, not Ruby zlib."
CVE-2022-26691,True,cups,2.4.16,,2.4.19,2.4.19,Target-specific false positive: CVE is an Apple macOS privilege issue; scanned CUPS component is in an x86_64-linux target.
CVE-2022-26691,True,cups,2.4.19,,2.4.19,2.4.19,Target-specific false positive: CVE is an Apple macOS privilege issue; scanned CUPS component is in an x86_64-linux target.
CVE-2026-7009,True,curl,8.19.0,,8.21.0,8.21.0_4,Target-specific false positive: CVE affects libcurl built with Apple SecTrust; scanned curl component is for x86_64-linux without Apple SecTrust.
CVE-2013-1944,True,curl,0.4.49,,,,"Incorrect package: scanned component is the Rust crate curl 0.4.49 in the build closure, not curl/libcurl; actual curl/libcurl derivations are scanned separately as curl 8.x."
CVE-2014-3613,True,curl,0.4.49,,,,"Incorrect package: scanned component is the Rust crate curl 0.4.49 in the build closure, not curl/libcurl; actual curl/libcurl derivations are scanned separately as curl 8.x."
CVE-2014-3620,True,curl,0.4.49,,,,"Incorrect package: scanned component is the Rust crate curl 0.4.49 in the build closure, not curl/libcurl; actual curl/libcurl derivations are scanned separately as curl 8.x."
CVE-2015-3153,True,curl,0.4.49,,,,"Incorrect package: scanned component is the Rust crate curl 0.4.49 in the build closure, not curl/libcurl; actual curl/libcurl derivations are scanned separately as curl 8.x."
CVE-2016-0754,True,curl,0.4.49,,,,"Incorrect package: scanned component is the Rust crate curl 0.4.49 in the build closure, not curl/libcurl; actual curl/libcurl derivations are scanned separately as curl 8.x."
